Date,Open,High,Low,Close,Adj Close,Volume
"Jul 11, 2022",117.16,117.54,107.73,108.38,108.38,"5,461,800"
"Jul 8, 2022",118.62,124.05,117.66,119.8,119.8,"3,261,700"
"Jul 7, 2022",116.5,121.26,116.33,120.74,120.74,"3,036,600"
"Jul 6, 2022",120.68,123.96,116.57,117.06,117.06,"4,198,100"
"Jul 5, 2022",110.56,120.75,108.41,120.42,120.42,"5,310,000"
"Jul 1, 2022",108.77,111.98,106.83,110.97,110.97,"2,800,300"
"Jun 30, 2022",110,111,104.78,107.97,107.97,"4,249,600"
"Jun 29, 2022",112.93,113.72,110.04,111.87,111.87,"2,711,800"
"Jun 28, 2022",119.82,122.08,112.86,113.13,113.13,"3,692,500"
"Jun 27, 2022",122.48,123.73,117.68,119.82,119.82,"3,457,200"
"Jun 24, 2022",118.81,122.99,118.12,122.64,122.64,"12,212,800"
"Jun 23, 2022",116.24,118.4,110.67,117.67,117.67,"5,464,400"
"Jun 22, 2022",112.03,119.53,111.77,115.17,115.17,"5,481,800"
"Jun 21, 2022",112.15,117.37,110.86,113.82,113.82,"6,176,200"
"Jun 17, 2022",107.1,111.92,106.39,110,110,"6,143,400"
"Jun 16, 2022",108.1,109.65,104.15,106.09,106.09,"4,714,600"
"Jun 15, 2022",107.5,114.73,106.13,112.93,112.93,"5,954,500"
"Jun 14, 2022",103.9,109.85,103.78,106.86,106.86,"6,815,000"
"Jun 13, 2022",102.82,106.38,102.12,103.32,103.32,"7,183,900"
"Jun 10, 2022",106.93,110.99,106.12,109.07,109.07,"5,768,900"
"Jun 9, 2022",112.17,116.17,110.34,110.4,110.4,"4,302,600"
"Jun 8, 2022",115.4,116.9,113.16,115.46,115.46,"3,583,900"
"Jun 7, 2022",110.5,115.32,109.05,115.04,115.04,"3,951,900"
"Jun 6, 2022",112.33,112.91,108.51,111.01,111.01,"2,867,500"
"Jun 3, 2022",109.66,111.8,107.3,109.42,109.42,"3,882,100"
"Jun 2, 2022",107.43,114.08,107.03,112.24,112.24,"4,985,900"
"Jun 1, 2022",107.96,110.89,104.92,107.65,107.65,"4,700,800"
"May 31, 2022",112.64,112.87,105.58,107.45,107.45,"5,930,200"
"May 27, 2022",108,111.24,105.55,110.42,110.42,"7,097,100"
"May 26, 2022",101.89,108.17,101.77,107,107,"10,633,600"
"May 25, 2022",94.14,104.27,94,102.34,102.34,"13,892,000"
"May 24, 2022",94.56,97.09,87.33,94.34,94.34,"27,414,900"
"May 23, 2022",89.87,90.25,85.57,89.33,89.33,"11,240,300"
"May 20, 2022",92.62,94.85,85.55,89.74,89.74,"4,741,400"
"May 19, 2022",85.74,93.49,84.68,90.94,90.94,"4,746,900"
"May 18, 2022",88.68,91.11,84.04,84.69,84.69,"3,854,200"
"May 17, 2022",91.36,95.1,86.41,90.94,90.94,"4,208,800"
"May 16, 2022",93.43,95.83,88.66,88.92,88.92,"4,501,300"
"May 13, 2022",88.72,95.63,88.25,94.84,94.84,"5,687,600"
"May 12, 2022",81.13,87.79,79.03,84.97,84.97,"7,178,800"
"May 11, 2022",88.93,94.16,84.17,84.8,84.8,"6,182,600"
"May 10, 2022",95.6,98.07,87.34,90.68,90.68,"6,315,100"
"May 9, 2022",94.05,96.83,91.65,92.34,92.34,"5,766,300"
"May 6, 2022",100.49,102.03,94.01,96.38,96.38,"4,635,500"
"May 5, 2022",107.13,107.36,99.32,100.84,100.84,"3,661,600"
"May 4, 2022",103.96,109.34,99.3,108.98,108.98,"3,751,000"
"May 3, 2022",104.11,106.99,102.13,103.53,103.53,"2,103,200"
"May 2, 2022",99.15,105.08,98.17,104.79,104.79,"3,164,700"
"Apr 29, 2022",102.67,107.84,99.39,99.57,99.57,"3,609,000"
"Apr 28, 2022",98.1,103.92,95.72,102.56,102.56,"3,585,200"
"Apr 27, 2022",97.69,102.04,97.3,97.62,97.62,"3,522,700"
"Apr 26, 2022",100.75,101.68,96,98.36,98.36,"3,786,000"
"Apr 25, 2022",99.51,103.09,98.9,102.44,102.44,"2,724,200"
"Apr 22, 2022",101.15,104.99,99.3,100.17,100.17,"3,784,400"
"Apr 21, 2022",105.2,108.49,100.55,100.95,100.95,"4,395,300"
"Apr 20, 2022",109.53,109.91,103.4,103.7,103.7,"4,512,100"
"Apr 19, 2022",105.44,112.33,104.07,111.18,111.18,"3,289,400"
"Apr 18, 2022",109.73,109.93,103.62,105.74,105.74,"4,152,500"
"Apr 14, 2022",114.66,114.66,110.14,110.31,110.31,"4,499,600"
"Apr 13, 2022",106.3,115.82,105.16,114.89,114.89,"4,677,800"
"Apr 12, 2022",111.69,114.7,106.24,106.58,106.58,"3,249,600"
"Apr 11, 2022",107.91,111.11,106.41,109.05,109.05,"3,902,800"
"Apr 8, 2022",112.37,113.27,109.39,110.9,110.9,"3,953,300"
"Apr 7, 2022",115.14,118.12,111.33,114.32,114.32,"3,498,000"
"Apr 6, 2022",118.03,118.56,113.34,116.09,116.09,"5,161,500"
"Apr 5, 2022",123.92,126.44,120.43,122.02,122.02,"4,906,500"
"Apr 4, 2022",119.39,124.99,118.33,124.28,124.28,"3,077,400"
"Apr 1, 2022",117.56,120.5,116.11,118.02,118.02,"2,793,300"
"Mar 31, 2022",122.75,122.81,117.16,117.23,117.23,"2,903,100"
"Mar 30, 2022",124.26,127.37,121.23,122.39,122.39,"3,987,800"
"Mar 29, 2022",119.98,126.53,119.98,126.26,126.26,"4,757,100"
"Mar 28, 2022",114.87,118.31,113.63,117.45,117.45,"3,289,300"
"Mar 25, 2022",117.13,117.58,112.45,113.93,113.93,"4,209,400"
"Mar 24, 2022",117.35,117.78,113.97,117.75,117.75,"3,332,000"
"Mar 23, 2022",117.21,120.27,115.95,116.81,116.81,"3,443,300"
"Mar 22, 2022",116.01,122.24,115.4,119.8,119.8,"5,003,100"
"Mar 21, 2022",115.01,119.89,113.35,116.87,116.87,"5,941,500"
"Mar 18, 2022",109.49,117.84,109.21,116.28,116.28,"8,521,800"
"Mar 17, 2022",106.46,111.33,105,111.29,111.29,"4,967,500"
"Mar 16, 2022",100.55,106.88,100.17,106.84,106.84,"8,003,000"
"Mar 15, 2022",96.09,100.6,95.26,98.97,98.97,"7,001,700"
"Mar 14, 2022",97.5,102.16,94.51,94.64,94.64,"6,715,700"
"Mar 11, 2022",103.48,103.49,97.9,98.12,98.12,"6,454,600"
"Mar 10, 2022",105.83,106.9,101.06,103.33,103.33,"5,030,800"
"Mar 9, 2022",111.84,111.84,108.06,109.08,109.08,"6,427,500"
"Mar 8, 2022",106.67,114.29,105,108.49,108.49,"5,581,800"
"Mar 7, 2022",111.13,115.24,107.72,107.88,107.88,"6,240,200"
"Mar 4, 2022",114.1,116.19,108.43,108.94,108.94,"6,219,300"
"Mar 3, 2022",122,122.06,111.95,113.11,113.11,"6,211,500"
"Mar 2, 2022",122.25,122.89,114.52,121.61,121.61,"7,224,300"
"Mar 1, 2022",128.57,136,122.13,122.78,122.78,"11,541,600"
"Feb 28, 2022",126.79,135.09,125.1,132.6,132.6,"12,033,100"
"Feb 25, 2022",129.05,129.06,120.02,125.32,125.32,"5,242,600"
"Feb 24, 2022",114.74,128.74,114.26,126.97,126.97,"6,998,500"
"Feb 23, 2022",127.99,128.15,120.1,120.1,120.1,"4,634,700"
"Feb 22, 2022",125.06,130.73,124.98,126.61,126.61,"4,446,000"
"Feb 18, 2022",130.13,131.94,124.71,126.96,126.96,"5,435,000"
"Feb 17, 2022",137.63,137.74,128.93,129.38,129.38,"4,944,700"
"Feb 16, 2022",144.49,144.69,136.4,138.51,138.51,"3,928,900"
"Feb 15, 2022",144.44,147.15,141.1,146.9,146.9,"3,043,800"
"Feb 14, 2022",142.42,147.74,141.11,142.09,142.09,"2,538,900"
"Feb 11, 2022",146.96,150.48,140.16,141.24,141.24,"2,690,400"
"Feb 10, 2022",145.78,152.69,144.29,145.72,145.72,"3,348,800"
"Feb 9, 2022",146.49,149.81,143.9,149.6,149.6,"3,067,100"
"Feb 8, 2022",139.36,143.19,137.28,142.69,142.69,"2,565,100"
"Feb 7, 2022",144.59,147.48,139.78,141.44,141.44,"2,531,100"
"Feb 4, 2022",139.3,145.21,136.92,144.1,144.1,"3,457,900"
"Feb 3, 2022",144.07,146.45,137.35,137.94,137.94,"3,356,000"
"Feb 2, 2022",155.79,156.05,146.58,148.11,148.11,"3,063,400"
"Feb 1, 2022",155.23,155.95,150.07,155.68,155.68,"3,316,000"
"Jan 31, 2022",146.67,154.34,145.9,154.28,154.28,"4,960,900"
"Jan 28, 2022",137.58,143.89,134.7,143.81,143.81,"3,682,700"
"Jan 27, 2022",143.6,143.81,136.17,136.81,136.81,"3,572,600"
"Jan 26, 2022",150.03,152,138.89,140.33,140.33,"4,888,300"
"Jan 25, 2022",150,152.14,142.12,145.89,145.89,"5,122,200"
"Jan 24, 2022",141.68,153.24,138.91,152.95,152.95,"8,231,800"
"Jan 21, 2022",153.98,156.91,147.11,147.66,147.66,"5,722,600"
"Jan 20, 2022",159.55,163.48,155.65,155.81,155.81,"3,710,700"
"Jan 19, 2022",158.65,162.99,156.94,157.23,157.23,"3,305,200"
"Jan 18, 2022",156.32,162.98,156,157.7,157.7,"4,360,900"
"Jan 14, 2022",161.42,164.89,156.88,159.72,159.72,"4,700,700"
"Jan 13, 2022",170.1,170.39,162,162.1,162.1,"4,612,500"
"Jan 12, 2022",177,179.9,169.7,170.65,170.65,"2,704,300"
"Jan 11, 2022",172.15,178.88,169.45,175.97,175.97,"2,411,000"
"Jan 10, 2022",169.32,173.23,164.9,172.56,172.56,"3,502,300"
"Jan 7, 2022",176.05,180.67,170.72,171.6,171.6,"3,089,400"
"Jan 6, 2022",173.09,181.88,171.23,176.33,176.33,"4,002,500"
"Jan 5, 2022",175.98,183.67,174.29,174.88,174.88,"3,772,300"
"Jan 4, 2022",183.32,183.55,172.1,179.85,179.85,"5,269,800"
"Jan 3, 2022",184.44,184.91,177.24,184.26,184.26,"3,171,900"
"Dec 31, 2021",189.2,191.61,183.62,183.91,183.91,"2,817,400"
"Dec 30, 2021",182.32,192.91,180.84,190.52,190.52,"4,141,900"
"Dec 29, 2021",184,185.21,179.79,181.81,181.81,"2,565,700"
"Dec 28, 2021",186.6,190.63,183.09,183.77,183.77,"3,129,100"
"Dec 27, 2021",189.54,190.44,185.66,187.44,187.44,"3,068,500"
"Dec 23, 2021",191,193.41,186.65,191.65,191.65,"3,106,600"
"Dec 22, 2021",197.05,200.25,190.42,193.13,193.13,"2,865,900"
"Dec 21, 2021",199.04,200.53,191.67,199.42,199.42,"4,246,800"
"Dec 20, 2021",205,205.22,197.02,197.97,197.97,"7,774,100"
"Dec 17, 2021",184.12,201.69,183.35,199.74,199.74,"10,512,600"
"Dec 16, 2021",183.79,185.72,177,182.4,182.4,"4,224,400"
"Dec 15, 2021",181.13,185.46,174.66,183.73,183.73,"4,792,300"
"Dec 14, 2021",180.57,183.42,178.8,181.94,181.94,"3,511,200"
"Dec 13, 2021",181.86,188.97,181,184.57,184.57,"2,767,800"
"Dec 10, 2021",188.27,191.36,183.91,185.25,185.25,"2,174,600"
"Dec 9, 2021",195.16,198.51,185.65,188.27,188.27,"3,797,200"
"Dec 8, 2021",188.29,195.98,184.3,194.86,194.86,"3,320,800"
"Dec 7, 2021",187.85,190.87,185.58,189.06,189.06,"3,988,300"
"Dec 6, 2021",180.63,186.13,175.27,185.84,185.84,"4,157,900"
"Dec 3, 2021",187.73,187.83,177.12,183.92,183.92,"8,934,200"
"Dec 2, 2021",195.44,198.49,188.37,191.75,191.75,"6,610,800"
"Dec 1, 2021",211.42,211.5,196.27,197.71,197.71,"7,560,800"
"Nov 30, 2021",220.66,221.4,207.4,211.41,211.41,"5,916,200"
"Nov 29, 2021",216.43,219.36,208.46,218.98,218.98,"7,035,400"
"Nov 26, 2021",235.7,235.97,219.21,220.21,220.21,"10,808,600"
"Nov 24, 2021",203.9,211.5,202.02,208.3,208.3,"9,218,600"
"Nov 23, 2021",218.05,218.61,195.8,206.64,206.64,"25,297,500"
"Nov 22, 2021",249.26,251.7,238.2,242.28,242.28,"8,012,800"
"Nov 19, 2021",262.24,265.23,249.33,251.3,251.3,"3,877,500"
"Nov 18, 2021",260.88,263.5,254.58,255.75,255.75,"2,353,700"
"Nov 17, 2021",264,266.19,261.52,263.71,263.71,"2,417,300"
"Nov 16, 2021",263,268.88,261.21,264.49,264.49,"1,972,000"
"Nov 15, 2021",255,265.33,255,263.71,263.71,"3,994,900"
"Nov 12, 2021",248.38,255.14,245.53,254.97,254.97,"3,173,600"
"Nov 11, 2021",251.27,253.19,245.16,247.6,247.6,"3,286,200"
"Nov 10, 2021",257.01,259.47,249,251.26,251.26,"4,903,900"
"Nov 9, 2021",260.99,265.66,257.57,258.4,258.4,"3,022,500"
"Nov 8, 2021",262.65,263.18,257.94,259.9,259.9,"3,944,100"
"Nov 5, 2021",267.1,275.64,259.77,264.7,264.7,"5,421,000"
"Nov 4, 2021",286.22,291.31,280.73,282.2,282.2,"1,986,800"
"Nov 3, 2021",280.22,286.05,274.02,285.66,285.66,"2,435,800"
"Nov 2, 2021",281.1,286.45,276.27,280.29,280.29,"2,092,700"
"Nov 1, 2021",273.2,279.47,271.34,278.94,278.94,"2,773,200"
"Oct 29, 2021",272.02,276.61,271.6,274.65,274.65,"1,493,800"
"Oct 28, 2021",271.16,278.26,269.21,276.58,276.58,"1,594,800"
"Oct 27, 2021",278.94,282.48,272.25,272.81,272.81,"3,104,800"
"Oct 26, 2021",283.33,286.94,277.77,278.7,278.7,"2,422,000"
"Oct 25, 2021",276.04,282.98,275.72,279.79,279.79,"2,925,600"
"Oct 22, 2021",283.51,286.66,276.12,277.58,277.58,"3,320,500"
"Oct 21, 2021",273.64,278.14,272.6,274.78,274.78,"1,496,600"
"Oct 20, 2021",277.35,280.2,272.67,275.71,275.71,"1,740,700"
"Oct 19, 2021",274.53,279.81,273.83,276.4,276.4,"2,379,400"
"Oct 18, 2021",265.67,274.83,265.5,274.23,274.23,"2,649,200"
"Oct 15, 2021",267,267.98,264.25,266.32,266.32,"2,796,400"
"Oct 14, 2021",270.5,274,266.84,267.01,267.01,"3,063,900"
"Oct 13, 2021",257.74,268.28,257.3,266.24,266.24,"3,764,800"
"Oct 12, 2021",255.27,257.34,253.1,255.49,255.49,"3,061,100"
"Oct 11, 2021",252.18,258.41,252,253.97,253.97,"1,722,500"
"Oct 8, 2021",257.23,260.54,253.63,255.05,255.05,"2,265,300"
"Oct 7, 2021",254.43,258.48,253.81,256.27,256.27,"2,672,200"
"Oct 6, 2021",251.3,257.88,250.11,253.65,253.65,"3,905,500"
"Oct 5, 2021",259.84,262.74,256.85,257.12,257.12,"3,712,100"
"Oct 4, 2021",264.24,264.57,253.41,259.58,259.58,"5,004,600"
"Oct 1, 2021",268.77,274.57,262.7,267.51,267.51,"8,664,800"
"Sep 30, 2021",257.39,264.88,255.25,261.5,261.5,"4,733,100"
"Sep 29, 2021",262.32,266.86,256.88,257.41,257.41,"4,316,300"
"Sep 28, 2021",269.49,270.61,259.8,261.89,261.89,"5,212,900"
"Sep 27, 2021",269.49,275.24,266.11,272.88,272.88,"3,084,100"
"Sep 24, 2021",274.64,275.9,267.19,272.36,272.36,"4,051,700"
"Sep 23, 2021",279.91,280.36,275.45,276.19,276.19,"2,867,900"
"Sep 22, 2021",276.2,279.39,275.25,277.95,277.95,"2,973,700"
"Sep 21, 2021",281.03,281.17,275.07,278.24,278.24,"4,168,300"
"Sep 20, 2021",278.65,285,276.91,280.67,280.67,"3,905,300"
"Sep 17, 2021",279.79,287.78,278.37,287.68,287.68,"5,423,400"
"Sep 16, 2021",277.68,279.29,273.5,278.22,278.22,"4,676,300"
"Sep 15, 2021",282.33,283.07,277.02,279.12,279.12,"4,647,400"
"Sep 14, 2021",290.34,291.88,280.92,281.44,281.44,"6,036,800"
"Sep 13, 2021",300.16,300.27,289.82,290.24,290.24,"4,916,100"
"Sep 10, 2021",296.91,306.26,296.81,301.5,301.5,"6,094,900"
"Sep 9, 2021",292.16,297.57,291.13,295.86,295.86,"3,350,100"
"Sep 8, 2021",299.55,299.96,290.53,293.6,293.6,"3,934,400"
"Sep 7, 2021",298.3,300.98,294.8,299.96,299.96,"4,251,900"
"Sep 3, 2021",295.33,301.8,292.03,298.29,298.29,"6,127,900"
"Sep 2, 2021",292.8,296.69,290.41,295.09,295.09,"6,645,200"
"Sep 1, 2021",292.85,299.4,290.05,290.86,290.86,"14,996,000"
"Aug 31, 2021",294,295.87,288.3,289.5,289.5,"34,582,900"
"Aug 30, 2021",341.7,348.3,339.65,347.5,347.5,"10,094,400"
"Aug 27, 2021",343.88,344.78,337.65,340.81,340.81,"3,096,200"
"Aug 26, 2021",350.75,357.93,340.25,340.63,340.63,"4,849,000"
"Aug 25, 2021",341.64,344.05,336.79,337.74,337.74,"2,039,200"
"Aug 24, 2021",344.42,346.33,337.76,340.25,340.25,"1,778,100"
"Aug 23, 2021",338.23,342.49,336.79,341.3,341.3,"2,147,300"
"Aug 20, 2021",333.45,344.36,333.45,336.86,336.86,"2,356,200"
"Aug 19, 2021",336.24,337.99,331.45,332.38,332.38,"2,476,000"
"Aug 18, 2021",345.5,346.97,339.05,340.93,340.93,"2,092,700"
"Aug 17, 2021",345.5,349.46,341.3,345.54,345.54,"1,991,500"
"Aug 16, 2021",354.6,355,342.57,348.41,348.41,"2,405,500"
"Aug 13, 2021",362.22,363.39,353.59,355.24,355.24,"1,745,600"
"Aug 12, 2021",358.34,364.15,355.02,362.86,362.86,"2,063,300"
"Aug 11, 2021",374.92,375.98,352.74,358.56,358.56,"3,510,800"
"Aug 10, 2021",385.7,392.78,371.58,372.55,372.55,"2,806,500"
"Aug 9, 2021",384.93,385.5,378.2,383.34,383.34,"2,306,600"
"Aug 6, 2021",392.3,395,380.7,383.47,383.47,"3,092,000"
"Aug 5, 2021",395.73,404.35,391.82,398.68,398.68,"3,427,600"
"Aug 4, 2021",376.88,403,376.5,400.58,400.58,"5,563,800"
"Aug 3, 2021",378.13,385.62,371.59,374.88,374.88,"2,190,900"
"Aug 2, 2021",378,382.42,364,378.96,378.96,"3,163,600"
"Jul 30, 2021",380.51,392,377.53,378.1,378.1,"2,872,500"
"Jul 29, 2021",376.07,396.89,375,386.02,386.02,"6,662,100"
"Jul 28, 2021",368.48,374.14,364.23,369.49,369.49,"1,870,700"
"Jul 27, 2021",374.76,377.7,357.87,367.54,367.54,"3,080,000"
"Jul 26, 2021",366.48,375.83,362.5,373.14,373.14,"3,842,000"
"Jul 23, 2021",361.6,362.5,351,359.23,359.23,"2,874,300"
"Jul 22, 2021",357.03,367.1,356.21,361.39,361.39,"3,096,000"
"Jul 21, 2021",355.34,355.8,348.33,352.97,352.97,"2,953,400"
"Jul 20, 2021",357.83,359.24,347.08,355.81,355.81,"4,061,100"
"Jul 19, 2021",356.33,357.5,343.82,354.2,354.2,"7,787,600"
"Jul 16, 2021",359.87,365.5,354.34,361.97,361.97,"1,887,100"
"Jul 15, 2021",363.93,368.58,355.35,356.81,356.81,"2,399,700"
"Jul 14, 2021",380.8,381.31,360.45,360.61,360.61,"2,599,600"
"Jul 13, 2021",379.04,384.5,375.41,378.39,378.39,"1,757,400"
"Jul 12, 2021",385.41,390.88,378.27,379.12,379.12,"1,902,500"
"Jul 9, 2021",381.02,387.53,377.79,385.08,385.08,"1,918,200"
"Jul 8, 2021",386,390.5,377.5,386.01,386.01,"2,748,900"
"Jul 7, 2021",403.86,406.48,393.3,393.91,393.91,"2,026,600"
"Jul 6, 2021",392.58,403.47,391.56,401.12,401.12,"3,436,200"
"Jul 2, 2021",390.48,398.72,386.55,388.89,388.89,"2,065,000"
"Jul 1, 2021",386.12,390.11,382,386.48,386.48,"1,468,000"
"Jun 30, 2021",395,395.43,385.54,387.03,387.03,"2,249,400"
"Jun 29, 2021",388.85,395.44,382.77,394.73,394.73,"2,582,700"
"Jun 28, 2021",375.94,393.33,374.5,388.86,388.86,"3,459,900"
"Jun 25, 2021",374.07,374.08,364.08,372.47,372.47,"3,647,200"
"Jun 24, 2021",378.45,382.5,372.32,373.4,373.4,"2,438,900"
"Jun 23, 2021",375,382.71,373.99,376.92,376.92,"2,358,900"
"Jun 22, 2021",368.51,377,368.5,374.65,374.65,"1,999,000"
"Jun 21, 2021",368.78,372.62,363.29,369.25,369.25,"1,896,900"
"Jun 18, 2021",374.01,379.89,370.93,374.24,374.24,"4,569,100"
"Jun 17, 2021",358.2,374.52,358.2,372.95,372.95,"3,416,600"
"Jun 16, 2021",357.82,366.83,355.41,361.83,361.83,"2,669,200"
"Jun 15, 2021",364.5,364.5,357.05,359,359,"2,587,900"
"Jun 14, 2021",361.87,369.58,359.4,365.91,365.91,"3,444,300"
"Jun 11, 2021",347.64,367.96,345.1,366.4,366.4,"6,783,400"
"Jun 10, 2021",332.05,346.88,331,346.5,346.5,"2,809,200"
"Jun 9, 2021",330.63,340.34,330.23,333.63,333.63,"2,721,200"
"Jun 8, 2021",343,350.15,339.22,341.26,341.26,"2,842,700"
"Jun 7, 2021",332.67,344.93,331.12,342.66,342.66,"4,538,700"
"Jun 4, 2021",321.59,338.99,319.77,336,336,"5,604,900"
"Jun 3, 2021",320.11,325.83,318.25,319.01,319.01,"3,107,300"
"Jun 2, 2021",331.88,333.79,322.21,327.11,327.11,"6,252,100"
"Jun 1, 2021",333.33,336.14,321.7,327.72,327.72,"6,607,100"
"May 28, 2021",330.51,336.33,329.63,331.53,331.53,"2,745,700"
"May 27, 2021",324.11,331,317.55,326.43,326.43,"3,622,100"
"May 26, 2021",324.3,329.46,323.24,326.05,326.05,"2,374,300"
"May 25, 2021",322.71,325.51,316.08,321.28,321.28,"2,160,100"
"May 24, 2021",318.52,324.03,316.5,321.56,321.56,"1,855,000"
"May 21, 2021",328.21,329.45,316.06,316.4,316.4,"2,057,300"
"May 20, 2021",314.25,325.95,313.03,324.71,324.71,"3,029,400"
"May 19, 2021",301.58,311.51,299,310.46,310.46,"1,728,400"
"May 18, 2021",309.41,322.25,304.97,312.86,312.86,"3,311,900"
"May 17, 2021",304.83,311.91,301.93,308.93,308.93,"2,905,600"
"May 14, 2021",292.15,309.18,292.15,307.89,307.89,"4,357,300"
"May 13, 2021",293.98,296.61,275.8,290.16,290.16,"4,608,500"
"May 12, 2021",291.05,296.53,282.4,289.7,289.7,"3,419,800"
"May 11, 2021",273.91,302,273.2,300.25,300.25,"4,084,400"
"May 10, 2021",293.01,293.94,286.04,288.49,288.49,"2,507,800"
"May 7, 2021",295.44,304.7,292.71,295.24,295.24,"2,446,200"
"May 6, 2021",295.2,295.2,285.61,293.05,293.05,"3,369,100"
"May 5, 2021",306.53,310.98,294.5,297.59,297.59,"2,582,600"
"May 4, 2021",310.96,311.5,298.77,304.85,304.85,"3,727,600"
"May 3, 2021",320.24,321.13,311.53,313.92,313.92,"2,253,000"
"Apr 30, 2021",318.03,326.28,317.24,319.57,319.57,"2,152,500"
"Apr 29, 2021",331.16,332.5,318.89,321.1,321.1,"3,121,100"
"Apr 28, 2021",330.24,334.7,326.05,331.25,331.25,"1,437,600"
"Apr 27, 2021",336.39,341.68,330.89,333.49,333.49,"2,208,300"
"Apr 26, 2021",337.51,338,329.21,336.42,336.42,"2,286,700"
"Apr 23, 2021",331.49,338.55,328.24,336.88,336.88,"2,454,300"
"Apr 22, 2021",322.67,338.05,322.67,328.32,328.32,"3,328,300"
"Apr 21, 2021",317.01,323.11,313.5,322.76,322.76,"1,917,500"
"Apr 20, 2021",326.73,327.55,316.36,321.78,321.78,"2,282,500"
"Apr 19, 2021",327.52,337.8,320.5,324.33,324.33,"3,131,900"
"Apr 16, 2021",330.27,333.75,326.87,329.95,329.95,"2,476,500"
"Apr 15, 2021",334.14,338.42,327.46,332.38,332.38,"3,360,700"
"Apr 14, 2021",344.72,345.02,328.63,329.2,329.2,"2,844,900"
"Apr 13, 2021",327.36,343.71,325.5,342.75,342.75,"5,298,200"
"Apr 12, 2021",318.1,322.38,315.19,321.51,321.51,"2,964,500"
"Apr 9, 2021",329.1,329.82,319.42,322.65,322.65,"3,216,500"
"Apr 8, 2021",326.85,333.99,326,331.28,331.28,"2,821,500"
"Apr 7, 2021",329.11,333.44,319.23,323.08,323.08,"4,197,700"
"Apr 6, 2021",323.75,332.66,321.66,329.79,329.79,"3,767,100"
"Apr 5, 2021",327.83,328.5,313.1,323.96,323.96,"3,024,700"
"Apr 1, 2021",325.98,338.91,325.5,326.23,326.23,"2,853,900"
"Mar 31, 2021",315.23,325.74,311.13,321.29,321.29,"2,773,200"
"Mar 30, 2021",305,314.88,302.32,313.19,313.19,"2,837,100"
"Mar 29, 2021",317.07,322.97,305.78,308.39,308.39,"3,041,400"
"Mar 26, 2021",312.89,320,306.75,319.95,319.95,"3,219,800"
"Mar 25, 2021",310.95,320.63,308.31,314.85,314.85,"3,564,800"
"Mar 24, 2021",338.67,339.99,314.35,314.96,314.96,"4,924,500"
"Mar 23, 2021",330,347.4,329.35,339.76,339.76,"5,723,800"
"Mar 22, 2021",329.45,333.89,327.01,328.5,328.5,"2,947,900"
"Mar 19, 2021",316.83,327.98,313.63,326.26,326.26,"4,981,400"
"Mar 18, 2021",330,330.33,316,316.32,316.32,"5,434,400"
"Mar 17, 2021",328.57,340.54,322.66,336.65,336.65,"3,593,200"
"Mar 16, 2021",351.99,355.49,333.69,335.08,335.08,"3,333,200"
"Mar 15, 2021",347.08,351.56,343.5,350,350,"1,988,200"
"Mar 12, 2021",342.01,350.44,338.43,346.39,346.39,"2,960,800"
"Mar 11, 2021",347.99,357.4,338.8,355.17,355.17,"3,915,400"
"Mar 10, 2021",347.99,355.69,333.01,336.03,336.03,"4,730,000"
"Mar 9, 2021",331.95,343.58,320.8,342.11,342.11,"5,705,200"
"Mar 8, 2021",334.99,339.35,309,310.93,310.93,"6,899,100"
"Mar 5, 2021",345.39,347.75,314.38,337.43,337.43,"8,255,500"
"Mar 4, 2021",347.8,358.3,333,343.09,343.09,"10,328,100"
"Mar 3, 2021",383,383.25,339,341.57,341.57,"15,526,000"
"Mar 2, 2021",439.6,440,371.82,372.79,372.79,"18,156,600"
"Mar 1, 2021",388.66,416.2,387.01,409.66,409.66,"10,044,700"
"Feb 26, 2021",367.95,377.09,356.17,373.61,373.61,"4,702,400"
"Feb 25, 2021",383.78,387.65,361.01,364.73,364.73,"4,585,100"
"Feb 24, 2021",383.13,388.67,375.62,385.23,385.23,"3,442,400"
"Feb 23, 2021",371.01,389.99,351.81,388.16,388.16,"5,558,200"
"Feb 22, 2021",408.5,411.72,390.6,394.34,394.34,"4,340,300"
"Feb 19, 2021",419.22,425.99,414.5,417.26,417.26,"2,195,000"
"Feb 18, 2021",426.75,428.88,414,417.91,417.91,"2,645,300"
"Feb 17, 2021",440.02,441.2,418.25,429.42,429.42,"4,006,500"
"Feb 16, 2021",438.8,451.77,436.7,444.51,444.51,"4,249,200"
"Feb 12, 2021",431.52,435,423.13,433.11,433.11,"2,077,800"
"Feb 11, 2021",433.99,443.75,429.51,432.77,432.77,"3,502,600"
"Feb 10, 2021",431.89,441.22,416.14,431,431,"4,738,300"
"Feb 9, 2021",411.7,434.67,410.31,430.03,430.03,"5,115,400"
"Feb 8, 2021",420.74,422,406.5,410.81,410.81,"3,731,500"
"Feb 5, 2021",387.86,420,387.86,419.59,419.59,"9,759,100"
"Feb 4, 2021",383.5,390,376.87,389.98,389.98,"2,528,100"
"Feb 3, 2021",395.79,395.79,379,380.47,380.47,"3,433,100"
"Feb 2, 2021",384.5,394.89,378.68,391.84,391.84,"3,780,100"
"Feb 1, 2021",369,382.78,368.13,381.93,381.93,"3,443,900"
"Jan 29, 2021",379,385.91,358.62,372.07,372.07,"3,959,000"
